,split_drug,idx
16358,train,16358
16359,train,16359
16360,test,16360
16361,train,16361
16362,val,16362
16363,val,16363
16364,val,16364
16365,train,16365
16366,train,16366
16367,train,16367
16368,val,16368
16369,train,16369
16370,train,16370
16371,test,16371
16372,train,16372
16373,val,16373
16374,val,16374
16375,train,16375
16376,train,16376
16377,train,16377
16378,train,16378
16379,train,16379
16380,train,16380
16381,train,16381
16382,train,16382
16383,train,16383
16384,train,16384
16385,val,16385
16386,val,16386
16387,train,16387
16388,test,16388
16389,test,16389
16390,val,16390
16391,val,16391
16392,train,16392
16393,train,16393
16394,train,16394
16395,train,16395
16396,train,16396
16397,train,16397
16398,train,16398
16399,train,16399
16400,train,16400
16401,val,16401
16402,val,16402
16403,train,16403
16404,train,16404
16405,train,16405
16406,test,16406
16407,train,16407
16408,train,16408
16409,train,16409
16410,train,16410
16411,train,16411
16412,train,16412
16413,test,16413
16414,val,16414
16415,val,16415
16416,train,16416
16417,train,16417
16418,val,16418
16419,train,16419
16420,train,16420
16421,train,16421
16422,train,16422
16423,test,16423
16424,train,16424
16425,test,16425
16426,train,16426
16427,train,16427
16428,train,16428
16429,test,16429
16430,train,16430
16431,train,16431
16432,val,16432
16433,train,16433
16434,train,16434
16435,train,16435
16436,val,16436
16437,train,16437
16438,train,16438
16439,train,16439
16440,train,16440
16441,train,16441
16442,train,16442
16443,val,16443
16444,train,16444
16445,train,16445
16446,train,16446
16447,train,16447
16448,train,16448
16449,train,16449
16450,train,16450
16451,train,16451
16452,train,16452
16453,train,16453
16454,train,16454
16455,train,16455
16456,train,16456
16457,train,16457
16458,train,16458
16459,train,16459
16460,train,16460
16461,train,16461
16462,train,16462
16463,train,16463
16464,train,16464
16465,train,16465
16466,train,16466
16467,train,16467
16468,train,16468
16469,train,16469
16470,train,16470
16471,train,16471
16472,train,16472
16473,train,16473
16474,train,16474
16475,test,16475
16476,train,16476
16477,train,16477
16478,train,16478
16479,train,16479
16480,train,16480
16481,train,16481
16482,val,16482
16483,train,16483
16484,train,16484
16485,test,16485
16486,test,16486
16487,train,16487
16488,train,16488
16489,train,16489
16490,train,16490
16491,train,16491
16492,train,16492
16493,val,16493
16494,train,16494
16495,train,16495
16496,train,16496
16497,train,16497
16498,train,16498
16499,val,16499
16500,val,16500
16501,train,16501
16502,train,16502
16503,train,16503
16504,train,16504
16505,val,16505
16506,train,16506
16507,train,16507
16508,train,16508
16509,test,16509
16510,test,16510
16511,train,16511
16512,train,16512
16513,train,16513
16514,train,16514
16515,train,16515
16516,train,16516
16517,val,16517
16518,test,16518
16519,train,16519
16520,train,16520
16521,train,16521
16522,train,16522
16523,train,16523
16524,train,16524
16525,test,16525
16526,train,16526
16527,train,16527
16528,val,16528
16529,val,16529
16530,val,16530
16531,train,16531
16532,train,16532
16533,train,16533
16534,train,16534
16535,train,16535
16536,train,16536
16537,train,16537
16538,train,16538
16539,train,16539
16540,train,16540
16541,train,16541
16542,val,16542
16543,val,16543
16544,train,16544
16545,val,16545
16546,val,16546
16547,train,16547
16548,train,16548
16549,train,16549
16550,train,16550
16551,train,16551
16552,train,16552
16553,train,16553
16554,train,16554
16555,train,16555
16556,train,16556
16557,train,16557
16558,val,16558
16559,train,16559
16560,train,16560
16561,test,16561
16562,train,16562
16563,val,16563
16564,train,16564
16565,train,16565
16566,train,16566
16567,train,16567
16568,val,16568
16569,train,16569
16570,train,16570
16571,train,16571
16572,train,16572
16573,train,16573
16574,train,16574
16575,train,16575
16576,train,16576
16577,train,16577
16578,train,16578
16579,train,16579
16580,val,16580
16581,val,16581
16582,train,16582
16583,train,16583
16584,train,16584
16585,val,16585
16586,train,16586
16587,val,16587
16588,train,16588
16589,test,16589
16590,train,16590
16591,train,16591
16592,train,16592
16593,train,16593
16594,train,16594
16595,train,16595
16596,test,16596
16597,train,16597
16598,train,16598
16599,train,16599
16600,val,16600
16601,val,16601
16602,train,16602
16603,train,16603
16604,train,16604
16605,train,16605
16606,train,16606
16607,train,16607
16608,train,16608
16609,test,16609
16610,test,16610
16611,train,16611
16612,train,16612
16613,train,16613
16614,train,16614
16615,test,16615
16616,train,16616
16617,train,16617
16618,train,16618
16619,test,16619
16620,val,16620
16621,train,16621
16622,train,16622
16623,test,16623
16624,train,16624
16625,train,16625
16626,train,16626
16627,train,16627
16628,train,16628
16629,train,16629
16630,train,16630
16631,train,16631
16632,train,16632
16633,test,16633
16634,train,16634
16635,test,16635
16636,train,16636
16637,train,16637
16638,train,16638
16639,train,16639
16640,test,16640
16641,train,16641
16642,train,16642
16643,train,16643
16644,train,16644
16645,train,16645
16646,train,16646
16647,train,16647
16648,train,16648
16649,train,16649
16650,train,16650
16651,train,16651
16652,train,16652
16653,test,16653
16654,train,16654
16655,train,16655
16656,train,16656
16657,train,16657
16658,train,16658
16659,train,16659
16660,train,16660
16661,train,16661
16662,train,16662
16663,train,16663
16664,train,16664
16665,train,16665
16666,test,16666
16667,train,16667
16668,train,16668
16669,val,16669
16670,train,16670
16671,train,16671
16672,train,16672
16673,train,16673
16674,test,16674
16675,val,16675
16676,train,16676
16677,train,16677
16678,train,16678
16679,train,16679
16680,train,16680
16681,val,16681
16682,train,16682
16683,train,16683
16684,train,16684
16685,train,16685
16686,train,16686
16687,test,16687
16688,train,16688
16689,train,16689
16690,train,16690
16691,test,16691
16692,test,16692
16693,val,16693
16694,train,16694
16695,val,16695
16696,train,16696
16697,train,16697
16698,train,16698
16699,train,16699
16700,val,16700
16701,train,16701
16702,test,16702
16703,train,16703
16704,train,16704
16705,test,16705
16706,val,16706
16707,train,16707
16708,test,16708
16709,val,16709
16710,train,16710
16711,val,16711
16712,val,16712
16713,test,16713
16714,val,16714
16715,train,16715
16716,train,16716
16717,train,16717
16718,val,16718
16719,val,16719
16720,train,16720
16721,train,16721
16722,train,16722
16723,test,16723
16724,test,16724
16725,train,16725
16726,val,16726
16727,test,16727
16728,train,16728
16729,train,16729
16730,test,16730
16731,train,16731
16732,train,16732
16733,train,16733
16734,train,16734
16735,train,16735
16736,train,16736
16737,train,16737
16738,train,16738
16739,val,16739
16740,train,16740
16741,val,16741
16742,train,16742
16743,train,16743
16744,train,16744
16745,train,16745
16746,train,16746
16747,val,16747
16748,val,16748
16749,train,16749
16750,train,16750
16751,train,16751
16752,train,16752
16753,train,16753
16754,train,16754
16755,train,16755
16756,train,16756
16757,train,16757
16758,train,16758
16759,train,16759
16760,train,16760
16761,val,16761
16762,train,16762
16763,train,16763
16764,train,16764
16765,val,16765
16766,test,16766
16767,train,16767
16768,val,16768
16769,val,16769
16770,train,16770
16771,train,16771
16772,train,16772
16773,test,16773
16774,test,16774
16775,train,16775
16776,train,16776
16777,train,16777
16778,train,16778
16779,train,16779
16780,train,16780
16781,test,16781
16782,val,16782
16783,train,16783
16784,train,16784
16785,val,16785
16786,test,16786
16787,train,16787
16788,train,16788
16789,train,16789
16790,test,16790
16791,train,16791
16792,train,16792
16793,train,16793
16794,train,16794
16795,val,16795
16796,test,16796
16797,test,16797
16798,test,16798
16799,test,16799
16800,train,16800
16801,train,16801
16802,val,16802
16803,train,16803
16804,train,16804
16805,test,16805
16806,val,16806
16807,test,16807
16808,train,16808
16809,test,16809
16810,test,16810
16811,train,16811
16812,train,16812
16813,train,16813
16814,train,16814
16815,test,16815
16816,train,16816
16817,train,16817
16818,train,16818
16819,train,16819
16820,train,16820
16821,train,16821
16822,train,16822
16823,train,16823
16824,train,16824
16825,train,16825
16826,train,16826
16827,train,16827
16828,train,16828
16829,train,16829
16830,train,16830
16831,train,16831
16832,train,16832
16833,train,16833
16834,test,16834
16835,train,16835
16836,test,16836
16837,train,16837
16838,test,16838
16839,test,16839
16840,train,16840
16841,train,16841
16842,train,16842
16843,test,16843
16844,train,16844
16845,train,16845
16846,test,16846
16847,train,16847
16848,val,16848
16849,test,16849
16850,val,16850
16851,train,16851
16852,train,16852
16853,train,16853
16854,train,16854
16855,train,16855
16856,train,16856
16857,train,16857
16858,train,16858
16859,test,16859
16860,val,16860
16861,val,16861
16862,val,16862
16863,train,16863
16864,val,16864
16865,test,16865
16866,train,16866
16867,train,16867
16868,val,16868
16869,train,16869
16870,val,16870
16871,val,16871
16872,train,16872
16873,train,16873
16874,val,16874
16875,train,16875
16876,train,16876
16877,val,16877
16878,val,16878
16879,train,16879
16880,train,16880
16881,val,16881
16882,train,16882
16883,train,16883
16884,train,16884
16885,test,16885
16886,train,16886
16887,train,16887
16888,train,16888
16889,train,16889
16890,train,16890
16891,train,16891
16892,train,16892
16893,train,16893
16894,test,16894
16895,train,16895
16896,train,16896
16897,train,16897
16898,train,16898
16899,train,16899
16900,train,16900
16901,val,16901
16902,train,16902
16903,train,16903
16904,train,16904
16905,train,16905
16906,train,16906
16907,train,16907
16908,test,16908
16909,test,16909
16910,train,16910
16911,train,16911
16912,train,16912
16913,val,16913
16914,val,16914
16915,val,16915
16916,train,16916
16917,train,16917
16918,val,16918
16919,train,16919
16920,train,16920
16921,test,16921
16922,test,16922
16923,train,16923
16924,test,16924
16925,val,16925
16926,train,16926
16927,test,16927
16928,train,16928
16929,train,16929
16930,train,16930
16931,train,16931
16932,train,16932
16933,val,16933
16934,train,16934
16935,test,16935
16936,test,16936
16937,train,16937
16938,train,16938
16939,test,16939
16940,train,16940
16941,train,16941
16942,train,16942
16943,train,16943
16944,train,16944
16945,train,16945
16946,train,16946
16947,train,16947
16948,train,16948
16949,train,16949
16950,val,16950
16951,train,16951
16952,train,16952
16953,train,16953
16954,test,16954
16955,train,16955
16956,train,16956
16957,test,16957
16958,train,16958
16959,train,16959
16960,train,16960
16961,train,16961
16962,train,16962
16963,val,16963
16964,train,16964
16965,train,16965
16966,train,16966
16967,test,16967
16968,train,16968
16969,test,16969
16970,train,16970
16971,train,16971
16972,val,16972
16973,train,16973
16974,val,16974
16975,train,16975
16976,train,16976
16977,val,16977
16978,train,16978
16979,train,16979
16980,train,16980
16981,train,16981
16982,train,16982
16983,train,16983
16984,train,16984
16985,train,16985
16986,train,16986
16987,train,16987
16988,train,16988
16989,train,16989
16990,train,16990
16991,train,16991
16992,train,16992
16993,train,16993
16994,train,16994
16995,train,16995
16996,train,16996
16997,val,16997
16998,train,16998
16999,test,16999
17000,train,17000
17001,train,17001
17002,val,17002
17003,train,17003
17004,train,17004
17005,train,17005
17006,val,17006
17007,train,17007
17008,val,17008
17009,train,17009
17010,train,17010
17011,train,17011
17012,test,17012
17013,val,17013
17014,train,17014
17015,train,17015
17016,train,17016
17017,train,17017
17018,train,17018
17019,val,17019
17020,val,17020
17021,val,17021
17022,train,17022
17023,test,17023
17024,train,17024
17025,train,17025
17026,train,17026
17027,train,17027
17028,train,17028
17029,train,17029
17030,test,17030
17031,train,17031
17032,train,17032
17033,test,17033
17034,test,17034
17035,train,17035
17036,train,17036
17037,train,17037
17038,train,17038
17039,train,17039
17040,train,17040
17041,train,17041
17042,train,17042
17043,train,17043
17044,train,17044
17045,train,17045
17046,train,17046
17047,train,17047
17048,train,17048
17049,train,17049
17050,test,17050
17051,train,17051
17052,train,17052
17053,train,17053
17054,train,17054
17055,train,17055
17056,train,17056
17057,val,17057
17058,train,17058
17059,train,17059
17060,train,17060
17061,val,17061
17062,val,17062
17063,val,17063
17064,train,17064
17065,train,17065
17066,val,17066
17067,train,17067
17068,val,17068
17069,train,17069
17070,train,17070
17071,test,17071
17072,val,17072
17073,val,17073
17074,test,17074
17075,val,17075
17076,train,17076
17077,train,17077
17078,train,17078
17079,train,17079
17080,train,17080
17081,train,17081
17082,train,17082
17083,train,17083
17084,test,17084
17085,val,17085
17086,train,17086
17087,train,17087
17088,train,17088
17089,train,17089
17090,val,17090
17091,val,17091
17092,train,17092
17093,test,17093
17094,test,17094
17095,train,17095
17096,train,17096
17097,train,17097
17098,test,17098
17099,train,17099
17100,train,17100
17101,train,17101
17102,test,17102
17103,val,17103
17104,train,17104
17105,val,17105
17106,train,17106
17107,test,17107
17108,train,17108
17109,val,17109
17110,train,17110
17111,train,17111
17112,train,17112
17113,train,17113
17114,train,17114
17115,train,17115
17116,train,17116
17117,train,17117
17118,train,17118
17119,train,17119
17120,train,17120
17121,train,17121
17122,val,17122
17123,val,17123
17124,train,17124
17125,train,17125
17126,train,17126
17127,val,17127
17128,val,17128
17129,train,17129
17130,train,17130
17131,train,17131
17132,train,17132
17133,test,17133
17134,train,17134
17135,train,17135
17136,train,17136
17137,test,17137
17138,train,17138
17139,train,17139
17140,train,17140
17141,train,17141
17142,val,17142
17143,val,17143
17144,val,17144
17145,train,17145
17146,train,17146
17147,train,17147
17148,train,17148
17149,train,17149
17150,test,17150
17151,train,17151
17152,train,17152
17153,train,17153
17154,train,17154
17155,train,17155
17156,test,17156
17157,train,17157
17158,train,17158
17159,val,17159
17160,train,17160
17161,test,17161
17162,test,17162
17163,test,17163
17164,train,17164
17165,train,17165
17166,test,17166
17167,train,17167
17168,train,17168
17169,val,17169
17170,train,17170
17171,train,17171
17172,train,17172
17173,test,17173
17174,test,17174
17175,train,17175
17176,train,17176
17177,train,17177
17178,train,17178
17179,train,17179
17180,val,17180
17181,train,17181
17182,train,17182
17183,train,17183
17184,train,17184
17185,train,17185
17186,train,17186
17187,train,17187
17188,val,17188
17189,train,17189
17190,train,17190
17191,val,17191
17192,train,17192
17193,val,17193
17194,val,17194
17195,test,17195
17196,train,17196
17197,test,17197
17198,train,17198
17199,train,17199
17200,train,17200
17201,test,17201
17202,train,17202
17203,train,17203
17204,test,17204
17205,test,17205
17206,test,17206
17207,train,17207
17208,test,17208
17209,train,17209
17210,train,17210
17211,train,17211
17212,train,17212
17213,train,17213
17214,test,17214
17215,train,17215
17216,train,17216
17217,train,17217
17218,val,17218
17219,test,17219
17220,train,17220
17221,train,17221
17222,test,17222
17223,train,17223
17224,train,17224
17225,test,17225
17226,train,17226
17227,test,17227
17228,train,17228
17229,val,17229
17230,train,17230
17231,val,17231
17232,train,17232
17233,train,17233
17234,train,17234
17235,train,17235
17236,train,17236
17237,train,17237
17238,train,17238
17239,val,17239
17240,train,17240
17241,train,17241
17242,train,17242
17243,train,17243
17244,train,17244
17245,train,17245
17246,val,17246
17247,train,17247
17248,train,17248
17249,train,17249
17250,train,17250
17251,train,17251
17252,train,17252
17253,train,17253
17254,test,17254
17255,train,17255
17256,test,17256
17257,test,17257
17258,test,17258
17259,test,17259
17260,train,17260
17261,test,17261
17262,train,17262
17263,test,17263
17264,train,17264
17265,train,17265
17266,train,17266
17267,train,17267
17268,val,17268
17269,val,17269
17270,val,17270
17271,train,17271
17272,train,17272
17273,train,17273
17274,test,17274
17275,train,17275
17276,train,17276
17277,train,17277
17278,val,17278
17279,test,17279
17280,test,17280
17281,train,17281
17282,train,17282
17283,train,17283
17284,train,17284
17285,test,17285
17286,train,17286
17287,train,17287
17288,train,17288
17289,train,17289
17290,test,17290
17291,test,17291
17292,train,17292
17293,train,17293
17294,train,17294
17295,val,17295
17296,val,17296
17297,train,17297
17298,train,17298
17299,val,17299
17300,train,17300
17301,train,17301
17302,train,17302
17303,train,17303
17304,train,17304
17305,val,17305
17306,train,17306
17307,train,17307
17308,train,17308
17309,train,17309
17310,train,17310
17311,test,17311
17312,val,17312
17313,val,17313
17314,train,17314
17315,train,17315
17316,train,17316
17317,train,17317
17318,train,17318
17319,train,17319
17320,train,17320
17321,val,17321
17322,train,17322
17323,train,17323
17324,val,17324
17325,test,17325
17326,train,17326
17327,train,17327
17328,train,17328
17329,val,17329
17330,test,17330
17331,train,17331
17332,test,17332
17333,test,17333
17334,val,17334
17335,train,17335
17336,train,17336
17337,val,17337
17338,train,17338
17339,val,17339
17340,train,17340
17341,train,17341
17342,train,17342
17343,train,17343
17344,train,17344
17345,train,17345
17346,train,17346
17347,train,17347
17348,val,17348
17349,test,17349
17350,train,17350
17351,test,17351
17352,train,17352
17353,val,17353
17354,train,17354
17355,train,17355
17356,test,17356
17357,val,17357
17358,test,17358
17359,val,17359
17360,train,17360
17361,train,17361
17362,train,17362
17363,train,17363
17364,test,17364
17365,train,17365
17366,train,17366
17367,train,17367
17368,train,17368
17369,train,17369
17370,test,17370
17371,train,17371
17372,train,17372
17373,train,17373
17374,train,17374
17375,train,17375
17376,val,17376
17377,train,17377
17378,train,17378
17379,train,17379
17380,train,17380
17381,test,17381
17382,train,17382
17383,test,17383
17384,train,17384
17385,train,17385
17386,val,17386
17387,train,17387
17388,train,17388
17389,train,17389
17390,test,17390
17391,train,17391
17392,val,17392
17393,train,17393
17394,train,17394
17395,train,17395
17396,train,17396
17397,train,17397
17398,test,17398
17399,train,17399
17400,train,17400
17401,train,17401
17402,train,17402
17403,train,17403
17404,train,17404
17405,test,17405
17406,test,17406
17407,train,17407
17408,train,17408
17409,train,17409
17410,val,17410
17411,train,17411
17412,train,17412
17413,test,17413
17414,train,17414
17415,train,17415
17416,train,17416
17417,train,17417
17418,test,17418
17419,train,17419
17420,train,17420
17421,train,17421
17422,test,17422
17423,test,17423
17424,train,17424
17425,train,17425
17426,train,17426
17427,train,17427
17428,train,17428
17429,train,17429
17430,train,17430
17431,train,17431
17432,train,17432
17433,val,17433
17434,train,17434
17435,val,17435
17436,train,17436
17437,train,17437
17438,val,17438
17439,val,17439
17440,val,17440
17441,train,17441
17442,train,17442
17443,train,17443
17444,train,17444
17445,train,17445
17446,val,17446
17447,train,17447
17448,train,17448
17449,train,17449
17450,train,17450
17451,val,17451
17452,val,17452
17453,train,17453
17454,train,17454
17455,train,17455
17456,test,17456
17457,train,17457
17458,val,17458
17459,test,17459
17460,train,17460
17461,test,17461
17462,train,17462
17463,train,17463
17464,train,17464
17465,val,17465
17466,val,17466
17467,train,17467
17468,train,17468
17469,test,17469
17470,test,17470
17471,test,17471
17472,train,17472
17473,train,17473
17474,train,17474
17475,test,17475
17476,val,17476
17477,val,17477
17478,train,17478
17479,train,17479
17480,train,17480
17481,test,17481
17482,test,17482
17483,train,17483
17484,train,17484
17485,val,17485
17486,train,17486
17487,train,17487
17488,train,17488
17489,test,17489
17490,test,17490
17491,val,17491
17492,train,17492
17493,train,17493
17494,train,17494
17495,test,17495
17496,train,17496
17497,train,17497
17498,val,17498
17499,test,17499
17500,train,17500
17501,train,17501
17502,train,17502
17503,train,17503
17504,train,17504
17505,train,17505
17506,val,17506
17507,train,17507
17508,val,17508
17509,train,17509
17510,test,17510
17511,train,17511
17512,test,17512
17513,train,17513
17514,train,17514
17515,val,17515
17516,train,17516
17517,test,17517
17518,test,17518
17519,train,17519
17520,train,17520
17521,train,17521
17522,test,17522
17523,test,17523
17524,train,17524
17525,train,17525
17526,train,17526
17527,test,17527
17528,test,17528
17529,test,17529
17530,test,17530
17531,test,17531
17532,train,17532
17533,test,17533
17534,train,17534
17535,train,17535
17536,train,17536
17537,train,17537
17538,train,17538
17539,train,17539
17540,train,17540
17541,train,17541
17542,train,17542
17543,train,17543
17544,test,17544
17545,train,17545
17546,train,17546
17547,train,17547
17548,val,17548
17549,train,17549
17550,train,17550
17551,test,17551
17552,train,17552
17553,test,17553
17554,train,17554
17555,test,17555
17556,train,17556
17557,train,17557
17558,train,17558
17559,train,17559
17560,train,17560
17561,val,17561
17562,val,17562
17563,val,17563
17564,train,17564
17565,train,17565
17566,val,17566
17567,train,17567
17568,train,17568
17569,train,17569
17570,train,17570
17571,train,17571
17572,train,17572
17573,train,17573
17574,train,17574
17575,train,17575
17576,train,17576
17577,train,17577
17578,test,17578
17579,train,17579
17580,train,17580
17581,train,17581
17582,train,17582
17583,train,17583
17584,train,17584
17585,test,17585
17586,train,17586
17587,test,17587
17588,val,17588
17589,val,17589
17590,train,17590
17591,train,17591
17592,train,17592
17593,test,17593
17594,train,17594
17595,train,17595
17596,train,17596
17597,train,17597
17598,val,17598
17599,train,17599
17600,train,17600
17601,train,17601
17602,train,17602
17603,test,17603
17604,train,17604
17605,val,17605
17606,test,17606
17607,train,17607
17608,train,17608
17609,train,17609
17610,train,17610
17611,train,17611
17612,train,17612
17613,train,17613
17614,val,17614
17615,train,17615
17616,train,17616
17617,val,17617
17618,val,17618
17619,train,17619
17620,val,17620
17621,train,17621
17622,test,17622
17623,train,17623
17624,train,17624
17625,val,17625
17626,val,17626
17627,val,17627
17628,test,17628
17629,train,17629
17630,train,17630
17631,train,17631
17632,train,17632
17633,train,17633
17634,test,17634
17635,train,17635
17636,train,17636
17637,train,17637
17638,train,17638
17639,val,17639
17640,train,17640
17641,train,17641
17642,train,17642
17643,val,17643
17644,train,17644
17645,val,17645
17646,val,17646
17647,test,17647
17648,train,17648
17649,train,17649
17650,train,17650
17651,train,17651
17652,train,17652
17653,train,17653
17654,train,17654
17655,train,17655
17656,test,17656
17657,train,17657
17658,train,17658
17659,val,17659
17660,train,17660
17661,train,17661
17662,train,17662
17663,train,17663
17664,train,17664
17665,test,17665
17666,test,17666
17667,train,17667
17668,train,17668
17669,train,17669
17670,train,17670
17671,train,17671
17672,train,17672
17673,train,17673
17674,train,17674
17675,test,17675
17676,test,17676
17677,test,17677
17678,test,17678
17679,val,17679
17680,test,17680
17681,train,17681
17682,test,17682
17683,train,17683
17684,val,17684
17685,test,17685
17686,test,17686
17687,train,17687
17688,train,17688
17689,val,17689
17690,train,17690
17691,test,17691
17692,train,17692
17693,test,17693
17694,val,17694
17695,train,17695
17696,train,17696
17697,train,17697
17698,train,17698
17699,train,17699
17700,train,17700
17701,train,17701
17702,val,17702
17703,train,17703
17704,val,17704
17705,test,17705
17706,train,17706
17707,train,17707
17708,train,17708
17709,train,17709
17710,train,17710
17711,val,17711
17712,val,17712
17713,train,17713
17714,train,17714
17715,val,17715
17716,train,17716
17717,train,17717
17718,train,17718
17719,train,17719
17720,test,17720
17721,train,17721
17722,train,17722
17723,test,17723
17724,test,17724
17725,train,17725
17726,test,17726
17727,test,17727
17728,train,17728
17729,train,17729
17730,train,17730
17731,train,17731
17732,train,17732
17733,test,17733
17734,val,17734
17735,val,17735
17736,val,17736
17737,train,17737
17738,train,17738
17739,test,17739
17740,val,17740
17741,train,17741
17742,train,17742
17743,test,17743
17744,val,17744
17745,train,17745
17746,train,17746
17747,train,17747
17748,train,17748
17749,train,17749
17750,train,17750
17751,test,17751
17752,test,17752
17753,test,17753
17754,train,17754
17755,train,17755
17756,val,17756
17757,train,17757
17758,train,17758
17759,val,17759
17760,train,17760
17761,val,17761
17762,test,17762
17763,train,17763
17764,train,17764
17765,val,17765
17766,val,17766
17767,val,17767
17768,train,17768
17769,train,17769
17770,train,17770
17771,train,17771
17772,train,17772
17773,train,17773
17774,train,17774
17775,train,17775
17776,train,17776
17777,train,17777
17778,train,17778
17779,train,17779
17780,train,17780
17781,train,17781
17782,train,17782
17783,train,17783
17784,test,17784
17785,train,17785
17786,train,17786
17787,train,17787
17788,test,17788
17789,train,17789
17790,train,17790
17791,train,17791
17792,train,17792
17793,train,17793
17794,train,17794
17795,test,17795
17796,train,17796
17797,train,17797
17798,train,17798
17799,train,17799
17800,train,17800
17801,train,17801
17802,test,17802
17803,train,17803
17804,train,17804
17805,test,17805
17806,train,17806
17807,train,17807
17808,test,17808
17809,train,17809
17810,train,17810
17811,train,17811
17812,val,17812
17813,train,17813
17814,test,17814
17815,train,17815
17816,train,17816
17817,val,17817
17818,train,17818
17819,train,17819
17820,val,17820
17821,train,17821
17822,train,17822
17823,val,17823
17824,train,17824
17825,val,17825
17826,val,17826
17827,train,17827
17828,train,17828
17829,train,17829
17830,val,17830
17831,test,17831
17832,train,17832
17833,test,17833
17834,train,17834
17835,val,17835
17836,val,17836
17837,train,17837
17838,train,17838
17839,train,17839
17840,val,17840
17841,val,17841
17842,train,17842
17843,test,17843
17844,test,17844
17845,train,17845
17846,val,17846
17847,train,17847
17848,val,17848
17849,train,17849
17850,train,17850
17851,train,17851
17852,train,17852
17853,train,17853
17854,train,17854
17855,test,17855
17856,train,17856
17857,train,17857
17858,train,17858
17859,val,17859
17860,val,17860
17861,val,17861
17862,train,17862
17863,test,17863
17864,test,17864
17865,train,17865
17866,train,17866
17867,train,17867
17868,val,17868
17869,test,17869
17870,train,17870
17871,train,17871
17872,train,17872
17873,val,17873
17874,test,17874
17875,train,17875
17876,train,17876
17877,train,17877
17878,train,17878
17879,test,17879
17880,train,17880
17881,test,17881
17882,val,17882
17883,train,17883
17884,train,17884
17885,train,17885
17886,val,17886
17887,val,17887
17888,train,17888
17889,test,17889
17890,train,17890
17891,train,17891
17892,train,17892
17893,train,17893
17894,train,17894
17895,test,17895
17896,train,17896
17897,train,17897
17898,train,17898
17899,val,17899
17900,val,17900
17901,val,17901
17902,val,17902
17903,val,17903
17904,val,17904
17905,val,17905
17906,train,17906
17907,train,17907
17908,train,17908
17909,train,17909
17910,train,17910
17911,train,17911
17912,train,17912
17913,train,17913
17914,train,17914
17915,train,17915
17916,val,17916
17917,val,17917
17918,train,17918
17919,train,17919
17920,test,17920
17921,train,17921
17922,train,17922
17923,val,17923
17924,train,17924
17925,val,17925
17926,val,17926
17927,val,17927
17928,test,17928
17929,test,17929
17930,test,17930
17931,train,17931
17932,train,17932
17933,train,17933
17934,train,17934
17935,train,17935
17936,train,17936
17937,train,17937
17938,train,17938
17939,train,17939
17940,train,17940
17941,val,17941
17942,val,17942
17943,train,17943
17944,val,17944
17945,train,17945
17946,train,17946
17947,test,17947
17948,test,17948
17949,train,17949
17950,train,17950
17951,train,17951
17952,train,17952
17953,train,17953
17954,train,17954
17955,train,17955
17956,train,17956
17957,train,17957
17958,train,17958
17959,test,17959
17960,val,17960
17961,test,17961
17962,train,17962
17963,train,17963
17964,val,17964
17965,val,17965
17966,test,17966
17967,train,17967
17968,train,17968
17969,test,17969
17970,val,17970
17971,train,17971
17972,train,17972
17973,val,17973
17974,val,17974
17975,val,17975
17976,train,17976
17977,test,17977
17978,train,17978
17979,train,17979
17980,train,17980
17981,test,17981
17982,train,17982
17983,train,17983
17984,val,17984
17985,train,17985
17986,train,17986
17987,train,17987
17988,val,17988
17989,test,17989
17990,test,17990
17991,val,17991
17992,train,17992
17993,train,17993
17994,train,17994
17995,train,17995
17996,train,17996
17997,test,17997
17998,train,17998
17999,train,17999
18000,test,18000
18001,train,18001
18002,train,18002
18003,train,18003
18004,train,18004
18005,train,18005
18006,train,18006
18007,train,18007
18008,train,18008
18009,val,18009
18010,train,18010
18011,train,18011
18012,train,18012
18013,train,18013
18014,train,18014
18015,train,18015
18016,train,18016
18017,train,18017
18018,train,18018
18019,train,18019
18020,train,18020
18021,train,18021
18022,train,18022
18023,train,18023
18024,train,18024
18025,train,18025
18026,train,18026
18027,train,18027
18028,test,18028
18029,val,18029
18030,val,18030
18031,train,18031
18032,train,18032
18033,train,18033
18034,test,18034
18035,train,18035
18036,val,18036
18037,test,18037
18038,train,18038
18039,train,18039
18040,test,18040
18041,test,18041
18042,train,18042
18043,train,18043
18044,train,18044
18045,train,18045
18046,train,18046
18047,train,18047
18048,train,18048
18049,test,18049
18050,val,18050
18051,test,18051
18052,train,18052
18053,train,18053
18054,test,18054
18055,test,18055
18056,train,18056
18057,train,18057
18058,train,18058
18059,val,18059
18060,train,18060
18061,test,18061
18062,val,18062
18063,train,18063
18064,train,18064
18065,train,18065
18066,train,18066
18067,train,18067
18068,train,18068
18069,train,18069
18070,train,18070
18071,train,18071
18072,train,18072
18073,test,18073
18074,val,18074
18075,test,18075
18076,train,18076
18077,train,18077
18078,train,18078
18079,test,18079
18080,train,18080
18081,test,18081
18082,train,18082
18083,train,18083
18084,train,18084
18085,test,18085
18086,train,18086
18087,train,18087
18088,train,18088
18089,train,18089
18090,val,18090
18091,test,18091
18092,val,18092
18093,val,18093
18094,train,18094
18095,test,18095
18096,train,18096
18097,train,18097
18098,train,18098
18099,train,18099
18100,train,18100
18101,val,18101
18102,train,18102
18103,test,18103
18104,test,18104
18105,train,18105
